#Sample ID,genomicsSampleID,Site_Name,Year,Month,Site,domainID,plotID,namedLocation,release,plotType,nlcdClass,elevation,soilTemp,soilMoisture,soilInWaterpH,soilInCaClpH,caclpHRatio,d15N,organicd13C,nitrogenPercent,organicCPercent,CNratio,kclAmmoniumNConc,kclNitrateNitriteNConc
BMI_Plate41WellG7,KONA_003-M-20170807-COMP,KONA_2017-08,2017,8,KONA,D06,KONA_003,KONA_003.basePlot.bgc,RELEASE-2023,distributed,cultivatedCrops,333.9,20.36666667,0.282,6.433333333,5.756666667,2,0,0,0,0,0,0,0
BMI_Plate41WellG8,KONA_004-M-20170808-COMP,KONA_2017-08,2017,8,KONA,D06,KONA_004,KONA_004.basePlot.bgc,RELEASE-2023,distributed,cultivatedCrops,325.8,20.43333333,0.277,6.696666667,5.863333333,2,0,0,0,0,0,0,0
BMI_Plate41WellG9,KONA_005-M-20170807-COMP,KONA_2017-08,2017,8,KONA,D06,KONA_005,KONA_005.basePlot.bgc,RELEASE-2023,distributed,cultivatedCrops,317.8,21.06666667,0.226666667,6.773333333,6.14,2,0,0,0,0,0,0,0
BMI_Plate41WellH1,KONA_057-M-20170809-COMP,KONA_2017-08,2017,8,KONA,D06,KONA_057,KONA_057.basePlot.bgc,RELEASE-2023,tower,cultivatedCrops,330.2,19.16666667,0.266666667,6.99,6.083333333,2,0,0,0,0,0,0,0
BMI_Plate41WellH10,KONZ_043-M-20170711-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_043,KONZ_043.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,405.4,27.1,0.171666667,6.876666667,6.21,2,1.85,-8.45,0.175,2.023333333,0,0.28,0.184
BMI_Plate41WellH11,KONZ_045-M-20170712-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_045,KONZ_045.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,392.1,26.375,0.23275,7.5025,6.8525,2,1.525,-8.2375,0.19,2.495,0,0.173,0.07475
BMI_Plate41WellH2,KONA_059-M-20170809-COMP,KONA_2017-08,2017,8,KONA,D06,KONA_059,KONA_059.basePlot.bgc,RELEASE-2023,tower,cultivatedCrops,322.1,18.93333333,0.296333333,6.45,5.456666667,2,0,0,0,0,0,0,0
BMI_Plate41WellH3,KONZ_001-M-20170710-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_001,KONZ_001.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,437.8,24.2,0.160333333,6.08,5.216666667,2,1.8,-7.783333333,0.163333333,2.183333333,0,0.107666667,0.086333333
BMI_Plate41WellH4,KONZ_002-M-20170710-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_002,KONZ_002.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,400,24.025,0.23725,3.9275,3.505,1,1.275,-7.8125,0.18125,2.3125,0,0.23975,0.078
BMI_Plate41WellH5,KONZ_003-M-20170710-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_003,KONZ_003.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,404.2,26.26666667,0.282666667,7.15,6.576666667,2,1.116666667,-9.166666667,0.23,3.005,0,0.195,0.130666667
BMI_Plate41WellH6,KONZ_004-M-20170710-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_004,KONZ_004.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,374.5,25.86666667,0.168333333,7.993333333,6.683333333,2,1.316666667,-7.866666667,0.156666667,2.06,0,0.082,0.076333333
BMI_Plate41WellH8,KONZ_024-M-20170710-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_024,KONZ_024.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,351,25,0.176666667,7.996666667,7.113333333,2,1.75,-7.783333333,0.171666667,2.326666667,0,0.197333333,0.068333333
BMI_Plate41WellH9,KONZ_042-M-20170712-COMP,KONZ_2017-07,2017,7,KONZ,D06,KONZ_042,KONZ_042.basePlot.bgc,RELEASE-2023,tower,grasslandHerbaceous,401.2,24.16666667,0.172666667,7.036666667,6.27,2,1.633333333,-7.9,0.171666667,2.323333333,0,0.133666667,0.057666667
BMI_Plate42WellA10,UKFS_043-M-20170802-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_043,UKFS_043.basePlot.bgc,RELEASE-2023,tower,deciduousForest,291.5,20,0.312666667,7.336666667,6.586666667,2,0,0,0,0,0,0,0
BMI_Plate42WellA11,UKFS_044-M-20170802-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_044,UKFS_044.basePlot.bgc,RELEASE-2023,tower,deciduousForest,287.8,19.86666667,0.317666667,7.096666667,6.363333333,2,0,0,0,0,0,0,0
BMI_Plate42WellA12,OSBS_001-O-20160824-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_001,OSBS_001.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,31,24,0.437333333,3.906666667,2.83,4,0,0,0,0,0,0,0
BMI_Plate42WellA2,UKFS_001-M-20170802-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_001,UKFS_001.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,311.5,21.66666667,0.370333333,7.546666667,6.803333333,2,0,0,0,0,0,0,0
BMI_Plate42WellA3,UKFS_002-M-20170801-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_002,UKFS_002.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,313.6,17.93333333,0.309666667,7.856666667,7.046666667,2,0,0,0,0,0,0,0
BMI_Plate42WellA4,UKFS_003-M-20170731-COMP,UKFS_2017-07,2017,7,UKFS,D06,UKFS_003,UKFS_003.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,325.8,20.56666667,0.273333333,6.193333333,5.383333333,2,0,0,0,0,0,0,0
BMI_Plate42WellA5,UKFS_004-M-20170801-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_004,UKFS_004.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,320.7,19.16666667,0.276666667,6.863333333,6.053333333,2,0,0,0,0,0,0,0
BMI_Plate42WellA6,UKFS_005-M-20170731-COMP,UKFS_2017-07,2017,7,UKFS,D06,UKFS_005,UKFS_005.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,318.2,20.2,0.266,5.883333333,5,2,0,0,0,0,0,0,0
BMI_Plate42WellA7,UKFS_009-M-20170802-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_009,UKFS_009.basePlot.bgc,RELEASE-2023,distributed,grasslandHerbaceous,324,24.63333333,0.288333333,6.136666667,5.253333333,2,0,0,0,0,0,0,0
BMI_Plate42WellA8,UKFS_031-M-20170802-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_031,UKFS_031.basePlot.bgc,RELEASE-2023,tower,deciduousForest,282.4,19.96666667,0.279666667,6.686666667,5.963333333,2,0,0,0,0,0,0,0
BMI_Plate42WellA9,UKFS_032-M-20170802-COMP,UKFS_2017-08,2017,8,UKFS,D06,UKFS_032,UKFS_032.basePlot.bgc,RELEASE-2023,tower,deciduousForest,301.6,20.7,0.290333333,6.963333333,6.016666667,2,0,0,0,0,0,0,0
BMI_Plate42WellB1,OSBS_002-M-20160825-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_002,OSBS_002.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,31.5,27.66666667,0.033,5.73,4.58,2,0,0,0,0,0,0,0
BMI_Plate42WellB10,STEI_001-M-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_001,STEI_001.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,505.9,15.125,0.69675,5.68,4.82,2,5.3,-25.375,0.765,9.77,12.925,0.49325,0.10975
BMI_Plate42WellB11,STEI_002-M-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_002,STEI_002.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,524.3,15.26666667,0.282666667,5.52,4.49,2,4.166666667,-25.96666667,0.14,1.81,12.7,0.192,0.056
BMI_Plate42WellB12,STEI_003-M-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_003,STEI_003.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,502.4,14.73333333,0.257333333,5.933333333,4.866666667,2,4,-26.2,0.126666667,1.946666667,15.16666667,0.195666667,0.075333333
BMI_Plate42WellB2,OSBS_003-M-20160823-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_003,OSBS_003.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,31.7,26.33333333,0.040666667,3.38,2.733333333,1.333333333,0,0,0,0,0,0,0
BMI_Plate42WellB3,OSBS_005-O-20160824-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_005,OSBS_005.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,28.8,25,0.817,3.475,2.78,5.9,0,0,0,0,0,0,0
BMI_Plate42WellB4,OSBS_022-O-20160823-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_022,OSBS_022.basePlot.bgc,RELEASE-2023,distributed,emergentHerbaceousWetlands,24,24.33333333,1.727,3.873333333,3.346666667,7.266666667,0,0,0,0,0,0,0
BMI_Plate42WellB5,OSBS_023-O-20160823-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_023,OSBS_023.basePlot.bgc,RELEASE-2023,distributed,emergentHerbaceousWetlands,25.8,24,1.358666667,3.88,2.676666667,6.633333333,0,0,0,0,0,0,0
BMI_Plate42WellB6,OSBS_026-M-20160822-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_026,OSBS_026.basePlot.bgc,RELEASE-2023,tower,evergreenForest,42.8,28.33333333,0.715666667,3.733333333,3.01,1.333333333,0,0,0,0,0,0,0
BMI_Plate42WellB7,OSBS_027-M-20160825-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_027,OSBS_027.basePlot.bgc,RELEASE-2023,tower,evergreenForest,41.4,27.33333333,0.038,5.546666667,4.34,2,0,0,0,0,0,0,0
BMI_Plate42WellB8,OSBS_029-M-20160822-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_029,OSBS_029.basePlot.bgc,RELEASE-2023,tower,evergreenForest,44.2,28,0.012333333,5.29,4.35,2,0,0,0,0,0,0,0
BMI_Plate42WellB9,OSBS_031-M-20160825-COMP,OSBS_2016-08,2016,8,OSBS,D03,OSBS_031,OSBS_031.basePlot.bgc,RELEASE-2023,tower,evergreenForest,43.8,28.33333333,0.047333333,5.763333333,4.56,2,0,0,0,0,0,0,0
BMI_Plate42WellC1,STEI_004-M-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_004,STEI_004.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,508.4,15.16666667,0.236,5.653333333,4.72,2,3.9,-26,0.163333333,2.323333333,14.53333333,0.216333333,0.040333333
BMI_Plate42WellC10,TREE_001-O-20170707-COMP,TREE_2017-07,2017,7,TREE,D05,TREE_001,TREE_001.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,452.5,15.03333333,1.729,5.276666667,4.626666667,5.366666667,0,0,0,0,0,0,0
BMI_Plate42WellC11,TREE_002-O-20170707-COMP,TREE_2017-07,2017,7,TREE,D05,TREE_002,TREE_002.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,457.5,14.83333333,5.505666667,4.333333333,3.293333333,8,0,0,0,0,0,0,0
BMI_Plate42WellC7,STEI_008-M-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_008,STEI_008.basePlot.bgc,RELEASE-2023,distributed,mixedForest,496.5,13.8,0.168,5.53,4.36,2,4.9,-25.86666667,0.09,1.46,16.4,0.136,0.074666667
BMI_Plate42WellC8,STEI_021-M-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_021,STEI_021.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,480.1,13.43333333,5.06,5.65,5.023333333,4.666666667,1.133333333,-28.43333333,1.74,31.76666667,17.86666667,0.379666667,0.02
BMI_Plate42WellC9,STEI_021-O-20170705-COMP,STEI_2017-07,2017,7,STEI,D05,STEI_021,STEI_021.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,480.1,13.43333333,6.906333333,5.866666667,5.123333333,9.266666667,0.4,-18.3,1.603333333,28.45666667,11.9,0.433333333,0.013333333
BMI_Plate42WellF10,HARV_013-O-20170801-COMP,HARV_2017-08,2017,8,HARV,D01,HARV_013,HARV_013.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,184.6,17,0.296333333,5.096666667,3.946666667,7.833333333,0,0,0,0,0,0,0
BMI_Plate42WellF11,HARV_020-O-20170731-COMP,HARV_2017-07,2017,7,HARV,D01,HARV_020,HARV_020.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,225.4,17.26666667,2.155,5.25,4.356666667,7.866666667,0,0,0,0,0,0,0
BMI_Plate42WellF12,HARV_033-O-20170801-COMP,HARV_2017-08,2017,8,HARV,D01,HARV_033,HARV_033.basePlot.bgc,RELEASE-2023,tower,deciduousForest,358.8,15.26666667,1.367666667,3.926666667,3.056666667,7.766666667,0,0,0,0,0,0,0
BMI_Plate42WellF6,HARV_001-O-20170731-COMP,HARV_2017-07,2017,7,HARV,D01,HARV_001,HARV_001.basePlot.bgc,RELEASE-2023,distributed,deciduousForest,190,16.66666667,1.007333333,4.296666667,3.546666667,7.8,0,0,0,0,0,0,0
BMI_Plate42WellF8,HARV_004-O-20170731-COMP,HARV_2017-07,2017,7,HARV,D01,HARV_004,HARV_004.basePlot.bgc,RELEASE-2023,distributed,mixedForest,199.7,16.76666667,1.435,4.19,3.323333333,7.8,0,0,0,0,0,0,0
BMI_Plate42WellG1,HARV_034-O-20170731-COMP,HARV_2017-07,2017,7,HARV,D01,HARV_034,HARV_034.basePlot.bgc,RELEASE-2023,tower,evergreenForest,372.1,15,1.433666667,3.666666667,2.726666667,7.833333333,0,0,0,0,0,0,0
BMI_Plate42WellG10,MOAB_044-M-20170523-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_044,MOAB_044.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1798.5,18.56666667,0.033,8.286666667,6.976666667,2,3.45,-10.51666667,0.021666667,0.055,0,0.091666667,0.165666667
BMI_Plate42WellG11,MOAB_045-M-20170523-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_045,MOAB_045.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1796.9,15.125,0.03875,8.015,6.8425,2,3.9125,-10.875,0.015,0.09375,0,0.11825,0.0825
BMI_Plate42WellG12,MOAB_046-M-20170523-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_046,MOAB_046.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1792.2,13.16666667,0.039333333,8.11,6.926666667,2,3.633333333,-10.83333333,0.018333333,0.065,0,0.080666667,0.054666667
BMI_Plate42WellG2,HARV_035-O-20170801-COMP,HARV_2017-08,2017,8,HARV,D01,HARV_035,HARV_035.basePlot.bgc,RELEASE-2023,tower,evergreenForest,365.8,15.16666667,1.691,3.613333333,2.59,10.5,0,0,0,0,0,0,0
BMI_Plate42WellG3,HARV_037-O-20170731-COMP,HARV_2017-07,2017,7,HARV,D01,HARV_037,HARV_037.basePlot.bgc,RELEASE-2023,tower,evergreenForest,361.9,15.23333333,1.159,3.906666667,2.846666667,7.9,0,0,0,0,0,0,0
BMI_Plate42WellG4,MOAB_001-M-20170521-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_001,MOAB_001.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1799.3,20.02857143,0.037,8.02,6.922857143,2,3.928571429,-9.228571429,0.025714286,0.108571429,0,0.078571429,0.051285714
BMI_Plate42WellG5,MOAB_002-M-20170522-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_002,MOAB_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1773.5,14.58571429,0.036,8.007142857,6.9,2,3.128571429,-12.08571429,0.014285714,0.064285714,0,0.074714286,0.069
BMI_Plate42WellG6,MOAB_003-M-20170522-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_003,MOAB_003.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,2006.8,14.4,0.056666667,8.06,7.173333333,2,1.633333333,-11.43333333,0.053333333,0.248333333,0,0.079333333,0.063333333
BMI_Plate42WellG7,MOAB_004-M-20170521-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_004,MOAB_004.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1762.9,14.56666667,0.036666667,7.95,6.99,2,4.116666667,-11.16666667,0.016666667,0.068333333,0,0.078666667,0.106
BMI_Plate42WellG8,MOAB_005-M-20170522-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_005,MOAB_005.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1768.1,11.76666667,0.04,8.33,7.086666667,2,3.9,-9.666666667,0.021666667,0.106666667,0,0.068,0.073
BMI_Plate42WellG9,MOAB_006-M-20170521-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_006,MOAB_006.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1760.6,16.76666667,0.025,8.036666667,6.756666667,2,3.866666667,-11.4,0.013333333,0.035,0,0.255,0.124
BMI_Plate42WellH1,MOAB_047-M-20170523-COMP,MOAB_2017-05,2017,5,MOAB,D13,MOAB_047,MOAB_047.basePlot.bgc,RELEASE-2023,tower,shrubScrub,1798.9,17.2,0.025666667,8.126666667,6.813333333,2,3.85,-10.33333333,0.016666667,0.073333333,0,0.079,0.075666667
BMI_Plate42WellH10,ABBY_063-M-20170606-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_063,ABBY_063.basePlot.bgc,RELEASE-2023,tower,evergreenForest,362.2,13.66666667,0.422333333,5.45,4.463333333,2,0,0,0,0,0,0,0
BMI_Plate42WellH11,ABBY_070-M-20170606-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_070,ABBY_070.basePlot.bgc,RELEASE-2023,tower,evergreenForest,363.1,12.5,0.419666667,5.473333333,4.52,2,0,0,0,0,0,0,0
BMI_Plate42WellH2,ABBY_003-M-20170607-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_003,ABBY_003.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,602.4,11.85,0.6545,5.46,4.38,2,0,0,0,0,0,0,0
BMI_Plate42WellH3,ABBY_003-O-20170607-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_003,ABBY_003.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,602.4,12.3,1.941,4.42,3.4,8.1,0,0,0,0,0,0,0
BMI_Plate42WellH4,ABBY_004-M-20170605-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_004,ABBY_004.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,586.1,11,0.401,5.54,4.576666667,2,0,0,0,0,0,0,0
BMI_Plate42WellH5,ABBY_006-M-20170605-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_006,ABBY_006.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,534.2,9.7,0.461,5.59,4.72,2,0,0,0,0,0,0,0
BMI_Plate42WellH6,ABBY_006-O-20170605-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_006,ABBY_006.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,534.2,9.8,2.753,4.72,3.56,7.95,0,0,0,0,0,0,0
BMI_Plate42WellH7,ABBY_023-M-20170607-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_023,ABBY_023.basePlot.bgc,RELEASE-2023,distributed,mixedForest,507.5,11.33333333,0.527,5.243333333,4.39,2,0,0,0,0,0,0,0
BMI_Plate42WellH8,ABBY_061-M-20170606-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_061,ABBY_061.basePlot.bgc,RELEASE-2023,tower,evergreenForest,362.8,12.36666667,0.393333333,5.476666667,4.466666667,2,0,0,0,0,0,0,0
BMI_Plate42WellH9,ABBY_062-M-20170606-COMP,ABBY_2017-06,2017,6,ABBY,D16,ABBY_062,ABBY_062.basePlot.bgc,RELEASE-2023,tower,evergreenForest,342.2,11.6,0.454,5.42,4.45,2,0,0,0,0,0,0,0
BMI_Plate4WellE2_mms,SCBI_003-M-2.5-0.5-20151113-GEN,SCBI_2015-11,2015,11,SCBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069845506,0.062051124
BMI_Plate4WellF4_mms,SCBI_006-M-25-0-20151113-GEN,SCBI_2015-11,2015,11,SCBI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069845506,0.062051124
BMI_Plate61WellA10,BARR_053-O-20170808-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_053,BARR_053.basePlot.bgc,RELEASE-2023,tower,emergentHerbaceousWetlands,5.5,3.333333333,4.789333333,5.33,4.51,8.033333333,0,0,0,0,0,0,0
BMI_Plate61WellA11,BARR_054-O-20170807-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_054,BARR_054.basePlot.bgc,RELEASE-2023,tower,sedgeHerbaceous,6,3.166666667,4.991,4.866666667,4.19,9.333333333,0,0,0,0,0,0,0
BMI_Plate61WellA12,DEJU_001-O-20160817-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_001,DEJU_001.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,494.9,11.3,0.411,4.7,3.74,8,0,0,0,0,0,0,0
BMI_Plate61WellA3,BARR_002-O-20170808-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_002,BARR_002.basePlot.bgc,RELEASE-2023,distributed,sedgeHerbaceous,5.2,1.833333333,2.356,3.36,2.896666667,5.366666667,0,0,0,0,0,0,0
BMI_Plate61WellA4,BARR_003-O-20170807-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_003,BARR_003.basePlot.bgc,RELEASE-2023,distributed,emergentHerbaceousWetlands,6.5,0,8.433666667,6.153333333,5.746666667,9.266666667,0,0,0,0,0,0,0
BMI_Plate61WellA5,BARR_004-O-20170809-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_004,BARR_004.basePlot.bgc,RELEASE-2023,distributed,sedgeHerbaceous,6.3,4.666666667,2.54,5.19,4.533333333,8.066666667,0,0,0,0,0,0,0
BMI_Plate61WellA6,BARR_005-O-20170809-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_005,BARR_005.basePlot.bgc,RELEASE-2023,distributed,sedgeHerbaceous,4,4.833333333,3.264,5.353333333,4.756666667,6.666666667,0,0,0,0,0,0,0
BMI_Plate61WellA7,BARR_006-O-20170807-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_006,BARR_006.basePlot.bgc,RELEASE-2023,distributed,sedgeHerbaceous,7.9,0.833333333,2.77,5.236666667,4.43,6.7,0,0,0,0,0,0,0
BMI_Plate61WellA8,BARR_051-O-20170808-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_051,BARR_051.basePlot.bgc,RELEASE-2023,tower,emergentHerbaceousWetlands,5.3,2.033333333,2.759333333,5.19,4.52,6.7,0,0,0,0,0,0,0
BMI_Plate61WellA9,BARR_052-O-20170808-COMP,BARR_2017-08,2017,8,BARR,D18,BARR_052,BARR_052.basePlot.bgc,RELEASE-2023,tower,emergentHerbaceousWetlands,5.5,3.133333333,2.081,5.39,4.69,5.333333333,0,0,0,0,0,0,0
BMI_Plate61WellB1,DEJU_002-O-20160830-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_002,DEJU_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,515.1,9.1,0.838666667,5.36,4.326666667,8,0,0,0,0,0,0,0
BMI_Plate61WellB10,HEAL_001-O-20160804-COMP,HEAL_2016-08,2016,8,HEAL,D19,HEAL_001,HEAL_001.basePlot.bgc,RELEASE-2023,distributed,dwarfScrub,602.5,2.45,4.89575,5.0325,3.905,16,1.225,-26.35,1.3575,33.155,24.225,0,0
BMI_Plate61WellB11,HEAL_004-O-20160802-COMP,HEAL_2016-09,2016,9,HEAL,D19,HEAL_004,HEAL_004.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,680.5,3.866666667,5.281333333,5.623333333,5.243333333,16,2.2,-26.96666667,1.536666667,37.95333333,25,0,0
BMI_Plate61WellB12,HEAL_005-O-20160804-COMP,HEAL_2016-08,2016,8,HEAL,D19,HEAL_005,HEAL_005.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,616.4,3.833333333,1.916333333,5.83,3.953333333,16,1.2,-26.86666667,0.963333333,30.51,31.73333333,0,0
BMI_Plate61WellB2,DEJU_006-O-20160830-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_006,DEJU_006.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,544.8,8.5,0.609666667,5.233333333,4.333333333,8,0,0,0,0,0,0,0
BMI_Plate61WellB3,DEJU_009-O-20160818-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_009,DEJU_009.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,567.4,8.166666667,0.773,4.23,3.446666667,8,0,0,0,0,0,0,0
BMI_Plate61WellB4,DEJU_014-O-20160818-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_014,DEJU_014.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,544.3,8.6,0.559333333,5.803333333,4.58,8,0,0,0,0,0,0,0
BMI_Plate61WellB5,DEJU_015-O-20160830-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_015,DEJU_015.basePlot.bgc,RELEASE-2023,distributed,woodyWetlands,522.1,8.633333333,1.107666667,5.456666667,3.703333333,8,0,0,0,0,0,0,0
BMI_Plate61WellB8,DEJU_047-O-20160816-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_047,DEJU_047.basePlot.bgc,RELEASE-2023,tower,evergreenForest,505.2,7.633333333,1.169333333,5.193333333,3.98,8,0,0,0,0,0,0,0
BMI_Plate61WellB9,DEJU_048-O-20160817-COMP,DEJU_2016-08,2016,8,DEJU,D19,DEJU_048,DEJU_048.basePlot.bgc,RELEASE-2023,tower,evergreenForest,506.8,5.2,0.604,4.456666667,3.616666667,8,0,0,0,0,0,0,0
BMI_Plate61WellC1,HEAL_010-O-20160802-COMP,HEAL_2016-08,2016,8,HEAL,D19,HEAL_010,HEAL_010.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,656.9,3.9,3.467,6.125,5.6,16,0.8,-27.25,1.185,31.33,26.9,0,0
BMI_Plate61WellC10,ONAQ_002-M-20170625-COMP,ONAQ_2017-06,2017,6,ONAQ,D15,ONAQ_002,ONAQ_002.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1688,27.03333333,0.059333333,8.303333333,7.38,2,0,0,0,0,0,0,0
BMI_Plate61WellC11,ONAQ_003-M-20170626-COMP,ONAQ_2017-06,2017,6,ONAQ,D15,ONAQ_003,ONAQ_003.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,1610.9,30.8,0.063666667,8.673333333,7.513333333,2,0,0,0,0,0,0,0
BMI_Plate61WellC2,HEAL_011-O-20160803-COMP,HEAL_2016-08,2016,8,HEAL,D19,HEAL_011,HEAL_011.basePlot.bgc,RELEASE-2023,distributed,shrubScrub,644.2,3.9,4.782,6.153333333,4.453333333,16,2.133333333,-26.4,1.046666667,25.14666667,24.86666667,0,0
BMI_Plate61WellC3,HEAL_025-O-20160803-COMP,HEAL_2016-08,2016,8,HEAL,D19,HEAL_025,HEAL_025.basePlot.bgc,RELEASE-2023,distributed,evergreenForest,639.4,9.9,4.166666667,5.56,4.59,16,2.066666667,-26.8,1.203333333,27.93666667,24.2,0,0
